url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE901&Crsname=教育統計學研究,,,False,教育碩專,IOE901,0,不分班,"教育統計學研究
STUDIES IN EDUCATIONAL STATISTICS",3,期,False,50,1,10,40,施慶麟,"四C,D,E(社SS 3006)","['', '', '', 'CDE', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE910&Crsname=教育研究法,,,False,教育碩專,IOE910,1,不分班,"教育研究法
EDUCATIONAL RESEARCH METHODS",3,期,True,25,0,9,16,邱文彬,"二C,D,E(社SS 2005)","['', 'CDE', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE930&Crsname=質性研究法,,,False,教育碩專,IOE930,0,不分班,"質性研究法
QUALITATIVE RESEARCH METHODS",3,期,False,50,0,3,47,陳利銘,"六5,6,7(社SS 2006)","['', '', '', '', '', '567', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE954&Crsname=碩士論文,,,False,教育碩專,IOE954,0,不分班,"碩士論文
MASTER THESIS",3,期,False,50,0,2,48,指導教授,"六C,D,E()","['', '', '', '', '', 'CDE', '']","《研討類》
限本所110學年度(含)以前入學學生修課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE963&Crsname=教育領導研究,,,False,教育碩專,IOE963,0,不分班,"教育領導研究
RESEARCH ON  EDUCATIONAL LEADERSHIP",3,期,False,50,0,12,38,顏慶祥,"六2,3,4(社SS 2006)","['', '', '', '', '', '234', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE975&Crsname=碩士論文,,,False,教育碩專,IOE975,2,不分班,"碩士論文
MASTER THESIS",1,期,True,50,0,11,39,指導教授,六1(),"['', '', '', '', '', '1', '']","《獨立研究》
限本所111學年度(含)以後學生修課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=IOE977&Crsname=社會創新與教育創業,,,False,教育碩專,IOE977,0,不分班,"社會創新與教育創業
SOCIAL INNOVATION AND EDUCATIONAL ENTREPRENEURSHIP",3,期,False,50,0,2,48,游銘仁,"四5,6,7(西SW 1003)","['', '', '', '567', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=EMPP935&Crsname=兩岸政經情勢,異動,更換部份時間1/8,False,EMPP碩專,EMPP935,1,不分班,"兩岸政經情勢
CROSS-STRAIT POLITICAL AND ECONOMIC SITUATION",3,期,True,40,0,13,27,"林文程,蔡書瑋,黎寶文",,"['', '', '', '', '', '', '234567']","《講授類》
併班",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=EMPP935A&Crsname=兩岸政經情勢,異動,更換部份時間1/8,False,EMPP碩專,EMPP935A,2,不分班,"兩岸政經情勢
CROSS-STRAIT POLITICAL AND ECONOMIC SITUATION",3,期,True,40,0,5,35,"林文程,蔡書瑋,黎寶文",,"['', '', '', '', '', '', '234567']","《講授類》
併班",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=2&CrsDat=EMPP937&Crsname=全球局勢與策略管理,異動,更換部份時間1/8,False,EMPP碩專,EMPP937,1,不分班,"全球局勢與策略管理
GLOBALIZATION AND STRATEGIC MANAGEMENT",3,期,True,40,0,13,27,"李予綱,李明軒,王俊傑,蔡書瑋,辛翠玲,陳若蘭",,"['', '', '', '', '', '234567', '']","《講授類》
併班",[],False
